event_id,timestamp,asset_type,user_id,action_type,resource_type,auth_status,failed_auth_attempts_past_10min,ip_address,geo_lat,geo_long,geo_dist_from_baseline_km,farm_lat,farm_long,device_type,device_os,soil_moisture_percent,soil_temp_c,humidity_percent,weather_consistency_score,irrigation_water_volume_liters,sensor_reading_variance,config_change_flag,sensor_signal_strength,anomaly_score,reason
EVT_03513,2026-02-07 16:50,soil_sensor,FARMER_020,read,sensor_data,success,0,215.56.193.206,33.51373,69.66,3.89,33.48293,69.67983,PC,windows,53.17,25.4,98.11,100.0,1602.37,12.61,0,100.0,25.97,Normal agricultural operation
EVT_03514,2026-01-24 07:47,gateway,FARMER_113,config_change,device_config,success,1,19.215.149.191,32.94351,87.39284,1.72,32.92943,87.40036,phone,android,53.69,22.08,84.84,79.16,272.35,23.89,0,71.99,17.4,Normal agricultural operation
EVT_03515,2026-02-02 21:53,gateway,FARMER_018,transmit,sensor_data,success,0,124.71.133.204,31.12691,74.10433,4.53,31.08755,74.09222,phone,android,59.3,12.29,39.81,89.77,1627.89,2.49,0,82.64,28.98,Normal agricultural operation
EVT_03516,2026-02-03 23:59,soil_sensor,FARMER_102,read,sensor_data,success,0,81.164.253.77,21.20038,96.87944,1.39,21.19524,96.86726,phone,android,50.78,37.21,55.9,71.8,1095.15,14.38,0,100.0,46.7,Normal agricultural operation
EVT_03517,2026-01-09 12:17,gateway,FARMER_027,transmit,sensor_data,success,0,129.250.57.102,36.87584,92.95652,1.41,36.88752,92.96261,laptop,linux,21.06,24.06,59.0,73.42,348.16,3.81,0,65.46,41.19,Normal agricultural operation
EVT_03518,2026-01-19 12:01,irrigation_controller,FARMER_005,config_change,irrigation_config,success,1,35.168.240.170,20.14317,95.11973,2.11,20.15752,95.10648,phone,android,63.65,26.75,73.84,86.28,2005.95,9.94,0,80.3,46.74,Normal agricultural operation
EVT_03519,2026-01-10 21:05,gateway,FARMER_056,config_change,device_config,success,0,111.75.145.211,9.6668,92.77238,4.87,9.65779,92.72888,laptop,windows,43.66,25.29,49.42,96.44,634.38,23.49,0,41.58,41.27,Normal agricultural operation
EVT_03520,2026-01-15 05:22,gateway,FARMER_014,login,auth_session,success,1,220.127.103.184,33.45203,82.13255,3.78,33.46228,82.09372,phone,ios,35.89,55.64,62.26,75.77,1778.91,33.74,0,100.0,21.76,Normal agricultural operation
EVT_03521,2026-02-03 16:25,irrigation_controller,FARMER_074,config_change,irrigation_config,success,1,127.38.132.238,32.42003,68.94318,2.77,32.44271,68.93091,PC,linux,45.21,31.2,40.59,61.94,764.69,17.47,0,87.33,31.03,Normal agricultural operation
EVT_03522,2026-02-07 17:55,soil_sensor,FARMER_118,read,sensor_data,success,1,65.14.166.218,19.03658,90.70157,6.43,18.99022,90.73805,PC,windows,36.8,32.66,56.26,61.89,1501.49,0.0,0,78.21,25.64,Normal agricultural operation
EVT_03523,2026-01-03 16:26,weather_station,FARMER_101,read,sensor_data,failure,7,47.61.220.72,13.54758,76.11606,5.42,13.51606,76.07781,phone,android,0.0,5.0,95.0,29.42,13606.82,63.2,0,19.74,32.72,Multiple failed login attempts; Sensor spoofing or instability; Abnormal irrigation behavior
EVT_03524,2026-02-08 07:48,gateway,FARMER_072,transmit,sensor_data,success,1,61.2.71.208,8.78482,83.75579,5.49,8.76954,83.8033,laptop,linux,34.64,26.07,54.27,71.6,1618.36,16.48,0,58.6,50.97,Normal agricultural operation
EVT_03525,2026-01-07 16:09,gateway,FARMER_070,transmit,sensor_data,success,0,114.43.81.192,29.30177,83.63074,1048.66,27.23827,71.34743,laptop,windows,57.13,40.18,47.35,89.8,13794.78,9.7,0,80.94,73.65,Unusual geographic access; Abnormal irrigation behavior
EVT_03526,2026-02-09 07:40,irrigation_controller,FARMER_020,config_change,irrigation_config,success,0,72.110.83.215,31.32793,72.55883,6.56,31.36876,72.50891,laptop,windows,41.87,37.52,73.79,59.44,1520.75,23.43,0,46.78,20.64,Normal agricultural operation
EVT_03527,2026-01-31 20:19,irrigation_controller,FARMER_069,update,irrigation_config,success,1,49.244.240.41,23.92329,92.22973,4.3,23.95943,92.2448,phone,ios,54.6,31.38,74.94,60.49,131.24,9.65,0,96.61,45.72,Normal agricultural operation
EVT_03528,2026-01-10 18:09,gateway,FARMER_055,login,auth_session,success,1,96.134.238.87,21.80337,93.25415,5.29,21.78319,93.30056,PC,windows,34.05,35.44,82.29,65.34,2303.25,1.97,0,74.49,45.72,Normal agricultural operation
EVT_03529,2026-01-07 12:48,soil_sensor,FARMER_108,read,sensor_data,success,0,164.245.44.215,34.21879,84.85708,3.33,34.21393,84.89278,PC,windows,37.95,28.78,68.67,97.37,692.15,16.18,0,61.67,56.96,Normal agricultural operation
EVT_03530,2026-02-10 01:31,soil_sensor,FARMER_028,read,sensor_data,success,1,114.118.182.132,10.62049,86.20406,1.98,10.63637,86.19594,PC,linux,28.29,12.08,65.24,93.74,1729.74,16.79,0,67.66,30.08,Normal agricultural operation
EVT_03531,2026-01-11 13:48,gateway,FARMER_089,config_change,device_config,success,0,223.50.208.208,32.44268,68.95201,1.98,32.44271,68.93091,PC,linux,23.61,33.96,60.23,35.66,1765.38,8.94,0,61.96,43.55,Normal agricultural operation
EVT_03532,2026-01-31 13:01,gateway,FARMER_022,transmit,sensor_data,failure,11,47.228.4.103,9.75234,92.09254,238.99,36.09257,89.69129,laptop,linux,52.81,23.64,66.0,68.14,1186.01,22.44,0,100.0,53.69,Unusual geographic access; Multiple failed login attempts
EVT_03533,2026-01-12 19:09,gateway,FARMER_055,transmit,sensor_data,success,0,100.125.72.191,21.74197,93.34411,6.42,21.78319,93.30056,laptop,linux,46.55,31.51,59.6,53.08,1981.89,2.56,0,63.34,62.38,Normal agricultural operation
EVT_03534,2026-01-30 17:12,gateway,FARMER_054,config_change,device_config,success,1,49.53.133.187,33.49589,82.1092,4.0,33.46228,82.09372,laptop,windows,29.59,17.53,36.35,70.23,11494.06,21.61,1,85.7,50.66,Abnormal irrigation behavior; Unauthorized configuration change
EVT_03535,2026-01-29 17:04,gateway,FARMER_083,transmit,sensor_data,success,0,26.6.210.18,20.13857,95.11762,2.41,20.15752,95.10648,phone,android,19.34,24.97,59.8,89.71,1214.09,1.63,0,76.53,27.59,Normal agricultural operation
EVT_03536,2026-01-29 05:38,irrigation_controller,FARMER_007,config_change,irrigation_config,success,1,82.241.74.124,10.81296,81.50406,4.34,10.81099,81.54372,PC,linux,40.02,13.39,53.49,72.26,1502.13,14.97,0,90.75,16.58,Normal agricultural operation
EVT_03537,2026-02-03 19:44,gateway,FARMER_095,login,auth_session,success,1,1.204.167.109,17.82974,74.36238,3.78,17.80448,74.3863,phone,ios,39.65,26.29,60.25,71.51,1698.17,6.21,0,94.95,12.44,Normal agricultural operation
EVT_03538,2026-01-11 07:45,gateway,FARMER_087,config_change,device_config,success,1,192.211.246.28,7.99666,94.93555,2.4,8.01658,94.94386,PC,linux,34.6,33.66,78.3,80.88,2252.62,3.26,0,90.7,43.55,Normal agricultural operation
EVT_03539,2026-01-31 02:07,gateway,FARMER_050,config_change,device_config,success,1,218.129.2.241,20.86872,70.53674,473.68,26.96531,76.68198,PC,linux,23.16,32.98,43.19,55.41,263.02,5.45,1,66.23,42.57,Unusual geographic access; Unauthorized configuration change
EVT_03540,2026-01-22 14:30,irrigation_controller,FARMER_046,update,irrigation_config,success,0,8.177.195.45,10.655,86.22209,3.53,10.63637,86.19594,phone,android,50.93,34.9,82.74,83.68,522.25,27.73,0,85.63,12.4,Normal agricultural operation
EVT_03541,2026-01-14 05:44,gateway,FARMER_108,config_change,device_config,success,0,117.52.30.232,10.02885,71.70505,3.14,10.00716,71.72335,PC,windows,29.33,38.26,61.92,51.45,2006.35,16.8,0,99.1,30.53,Normal agricultural operation
EVT_03542,2026-01-27 07:15,irrigation_controller,FARMER_044,update,irrigation_config,success,0,42.37.233.130,26.53465,74.47249,0.97,26.54338,74.47311,laptop,windows,48.75,4.96,59.96,99.59,1364.8,2.69,0,90.53,40.25,Normal agricultural operation
EVT_03543,2026-02-05 17:44,gateway,FARMER_110,transmit,sensor_data,success,1,129.139.64.223,8.05451,94.99309,6.87,8.01658,94.94386,phone,ios,64.28,38.74,72.16,85.78,827.92,26.34,0,76.51,37.22,Normal agricultural operation
EVT_03544,2026-01-21 19:28,soil_sensor,FARMER_060,read,sensor_data,success,0,141.252.57.169,17.16555,95.36676,3.07,17.14814,95.34438,laptop,linux,28.1,36.29,87.19,80.31,1477.53,1.74,0,92.89,40.11,Normal agricultural operation
EVT_03545,2026-01-03 15:17,gateway,FARMER_109,transmit,sensor_data,success,1,105.35.218.119,10.27274,76.0855,5.3,10.31397,76.06123,laptop,windows,31.92,29.16,52.9,85.18,852.67,3.85,0,94.15,37.67,Normal agricultural operation
EVT_03546,2026-02-11 08:30,soil_sensor,FARMER_055,read,sensor_data,success,0,198.74.75.133,31.97724,95.22471,633.99,21.78319,93.30056,PC,linux,50.98,21.33,52.37,85.72,100.95,16.96,1,89.07,76.81,Unusual geographic access; Unauthorized configuration change
EVT_03547,2026-01-16 16:40,gateway,FARMER_080,login,auth_session,success,1,114.198.234.7,25.29329,71.51343,5.55,25.25602,71.47671,phone,ios,31.66,51.26,72.35,85.22,434.5,11.18,0,62.88,50.35,Normal agricultural operation
EVT_03548,2026-01-01 00:56,weather_station,FARMER_114,read,sensor_data,success,0,4.98.108.212,29.16936,70.89152,4.65,29.1432,70.85412,phone,android,46.04,23.14,100.0,95.75,41.96,12.55,0,81.37,23.57,Normal agricultural operation
EVT_03549,2026-01-29 22:42,irrigation_controller,FARMER_087,config_change,irrigation_config,success,0,125.26.123.41,8.04986,94.92353,4.32,8.01658,94.94386,PC,windows,42.31,32.53,75.47,70.08,903.59,24.06,0,54.1,26.88,Normal agricultural operation
EVT_03550,2026-02-11 21:54,gateway,FARMER_032,config_change,device_config,success,1,5.43.66.128,32.97818,87.42899,6.04,32.92943,87.40036,laptop,windows,55.79,21.39,64.02,71.34,2454.6,0.0,0,57.13,25.73,Normal agricultural operation
EVT_03551,2026-01-22 03:07,gateway,FARMER_114,config_change,device_config,success,0,22.77.130.168,29.13953,70.86535,1.16,29.1432,70.85412,laptop,linux,46.07,39.81,98.97,75.39,1692.21,17.9,0,89.15,44.96,Normal agricultural operation
EVT_03552,2026-01-26 03:13,irrigation_controller,FARMER_117,update,irrigation_config,success,0,107.160.27.136,36.8843,92.93299,2.66,36.88752,92.96261,PC,linux,51.82,25.02,69.41,84.19,1619.71,25.36,0,72.63,45.8,Normal agricultural operation
EVT_03553,2026-02-10 06:21,weather_station,FARMER_043,read,sensor_data,success,0,206.132.161.88,7.9828,94.95716,4.03,8.01658,94.94386,PC,linux,48.92,35.34,72.19,70.37,1564.28,28.3,0,63.9,40.41,Normal agricultural operation
EVT_03554,2026-01-30 11:26,irrigation_controller,FARMER_089,config_change,irrigation_config,success,0,170.17.45.73,32.40753,68.97057,5.4,32.44271,68.93091,phone,android,31.8,42.06,58.51,84.26,941.42,7.85,0,52.72,49.2,Normal agricultural operation
EVT_03555,2026-01-31 16:43,irrigation_controller,FARMER_049,config_change,irrigation_config,success,1,171.164.4.98,33.77089,85.99759,6.21,33.81833,85.96206,phone,ios,33.04,39.08,76.07,75.26,2841.69,28.35,0,89.92,20.86,Normal agricultural operation
EVT_03556,2026-01-17 20:06,irrigation_controller,FARMER_014,config_change,irrigation_config,success,0,173.26.212.103,33.44783,82.1286,3.61,33.46228,82.09372,laptop,linux,44.09,26.86,54.93,100.0,2325.3,27.34,0,78.21,55.01,Normal agricultural operation
EVT_03557,2026-01-13 10:36,gateway,FARMER_093,config_change,device_config,success,0,139.17.12.232,24.27219,94.01143,2.71,24.27968,94.03686,PC,windows,34.92,30.18,73.58,76.54,0.0,2.51,0,100.0,53.28,Normal agricultural operation
EVT_03558,2026-02-03 00:17,irrigation_controller,FARMER_085,update,irrigation_config,success,1,44.33.50.208,10.78078,81.49438,6.35,10.81099,81.54372,PC,windows,43.65,26.41,65.72,76.61,1255.75,17.91,0,66.91,43.83,Normal agricultural operation
EVT_03559,2026-01-15 20:46,soil_sensor,FARMER_043,read,sensor_data,success,1,171.16.10.157,22.06662,69.69543,1.96,22.08359,69.70043,phone,ios,65.17,19.26,85.0,81.28,955.64,22.16,0,74.56,56.38,Normal agricultural operation
EVT_03560,2026-02-10 08:02,gateway,FARMER_096,login,auth_session,failure,1,149.6.29.168,36.14393,72.83196,4.85,36.10089,72.82302,laptop,windows,0.0,5.0,95.0,25.97,153.44,50.36,0,14.93,88.81,Sensor spoofing or instability
EVT_03561,2026-01-12 04:51,gateway,FARMER_003,config_change,device_config,success,0,103.37.122.35,14.26107,84.59962,6.84,14.21287,84.56025,PC,windows,60.7,19.41,55.05,65.72,992.52,8.04,0,100.0,15.12,Normal agricultural operation
EVT_03562,2026-01-01 13:03,irrigation_controller,FARMER_082,config_change,irrigation_config,success,0,31.15.227.233,21.22596,96.90084,4.88,21.19524,96.86726,laptop,linux,26.65,34.67,47.7,76.78,1715.55,22.43,0,70.16,28.71,Normal agricultural operation
EVT_03563,2026-01-30 14:40,soil_sensor,FARMER_094,read,sensor_data,success,0,90.235.152.57,20.35686,93.56707,6.81,20.40292,93.61009,phone,android,48.71,44.06,57.96,83.47,721.54,22.2,0,79.53,26.18,Normal agricultural operation
EVT_03564,2026-01-01 23:59,weather_station,FARMER_008,read,sensor_data,success,0,63.191.49.230,22.50651,93.275,3.29,22.517,93.24504,PC,linux,41.91,11.95,51.87,73.41,2570.04,10.36,0,60.13,43.66,Normal agricultural operation
EVT_03565,2026-02-13 11:06,soil_sensor,FARMER_053,read,sensor_data,success,0,90.123.6.63,20.17373,95.06905,4.3,20.15752,95.10648,laptop,windows,54.06,44.93,66.05,86.76,1982.82,6.2,0,92.39,22.4,Normal agricultural operation
EVT_03566,2026-01-29 23:21,irrigation_controller,FARMER_060,config_change,irrigation_config,success,0,34.94.154.191,17.09977,95.36597,5.85,17.14814,95.34438,laptop,windows,37.02,31.96,58.32,83.28,471.08,0.0,0,56.89,44.09,Normal agricultural operation
EVT_03567,2026-01-13 00:53,gateway,FARMER_074,login,auth_session,success,1,120.183.194.71,32.4282,68.97815,4.72,32.44271,68.93091,PC,windows,42.76,20.3,70.65,100.0,1538.61,35.81,0,88.57,51.45,Normal agricultural operation
EVT_03568,2026-01-14 13:41,soil_sensor,FARMER_093,read,sensor_data,success,0,28.108.149.189,31.05931,74.05155,4.99,31.08755,74.09222,phone,android,55.18,31.78,32.01,73.0,872.4,27.17,0,65.13,43.34,Normal agricultural operation
EVT_03569,2026-01-18 02:00,gateway,FARMER_025,login,auth_session,success,0,153.101.0.149,19.0273,90.73709,4.12,18.99022,90.73805,phone,android,52.76,43.51,60.04,83.54,1510.86,9.78,0,62.6,38.41,Normal agricultural operation
EVT_03570,2026-01-04 19:32,irrigation_controller,FARMER_056,config_change,irrigation_config,success,0,112.82.114.209,9.6866,92.70545,4.11,9.65779,92.72888,PC,linux,55.64,28.72,73.66,80.99,1238.09,16.29,0,90.77,23.15,Normal agricultural operation
EVT_03571,2026-01-20 02:28,soil_sensor,FARMER_063,read,sensor_data,success,1,61.7.17.189,21.18344,96.84019,3.1,21.19524,96.86726,PC,windows,35.44,38.87,63.59,95.06,0.0,32.87,0,74.89,24.84,Normal agricultural operation
EVT_03572,2026-01-11 12:52,irrigation_controller,FARMER_013,config_change,irrigation_config,success,1,38.4.118.249,14.19911,84.54955,1.92,14.21287,84.56025,laptop,windows,58.37,31.91,52.12,81.75,1164.73,16.18,0,95.52,50.0,Normal agricultural operation
EVT_03573,2026-01-22 11:11,gateway,FARMER_072,config_change,device_config,success,1,42.188.123.182,27.50108,89.80027,2.48,27.47902,89.80407,PC,linux,58.55,20.24,51.1,77.47,1562.94,0.06,0,48.89,44.35,Normal agricultural operation
EVT_03574,2026-02-10 04:16,irrigation_controller,FARMER_047,config_change,irrigation_config,success,1,173.113.4.47,35.76369,70.78833,1.57,35.75918,70.80477,phone,android,37.36,30.17,58.26,78.6,1575.81,13.65,0,96.22,34.53,Normal agricultural operation
EVT_03575,2026-02-08 14:57,gateway,FARMER_047,config_change,device_config,success,0,221.188.180.146,33.7945,86.00387,4.68,33.81833,85.96206,phone,android,46.8,26.46,75.12,90.77,1343.07,24.54,0,98.94,29.99,Normal agricultural operation
EVT_03576,2026-02-05 13:46,gateway,FARMER_071,transmit,sensor_data,success,1,43.118.185.159,27.4299,89.82744,5.93,27.47902,89.80407,phone,ios,46.9,17.67,52.48,94.69,838.84,16.98,0,98.27,10.69,Normal agricultural operation
EVT_03577,2026-01-10 06:51,gateway,FARMER_092,config_change,device_config,success,1,221.74.73.70,19.56132,82.80332,3.69,19.58261,82.77626,laptop,linux,37.66,33.46,51.89,62.34,2121.53,28.18,0,79.09,22.15,Normal agricultural operation
EVT_03578,2026-02-08 17:17,gateway,FARMER_062,login,auth_session,success,0,177.151.233.238,34.5186,75.19107,3.58,34.52188,75.1522,PC,linux,60.91,47.97,47.56,68.99,1793.26,10.96,0,90.86,57.94,Normal agricultural operation
EVT_03579,2026-01-20 01:38,gateway,FARMER_065,config_change,device_config,success,1,75.255.1.109,32.55807,89.17309,2.37,32.57734,89.16222,phone,android,36.35,33.42,29.58,78.58,2284.65,20.41,0,98.92,19.63,Normal agricultural operation
EVT_03580,2026-01-05 21:32,gateway,FARMER_055,login,auth_session,success,1,196.74.99.38,32.19592,96.63059,1.93,32.1786,96.62976,PC,windows,30.55,40.41,70.12,100.0,620.25,13.17,0,89.21,37.27,Normal agricultural operation
EVT_03581,2026-01-29 22:21,irrigation_controller,FARMER_040,config_change,irrigation_config,success,1,176.168.134.19,15.20439,93.68944,6.39,15.23636,93.63991,phone,android,9.4,13.92,86.82,88.66,2292.88,23.69,0,86.86,47.09,Normal agricultural operation
EVT_03582,2026-01-22 13:44,gateway,FARMER_021,config_change,device_config,success,1,211.73.39.143,26.53644,74.47482,0.79,26.54338,74.47311,phone,android,61.13,33.96,41.99,69.7,1618.09,13.03,0,59.82,19.94,Normal agricultural operation
EVT_03583,2026-01-17 21:04,irrigation_controller,FARMER_038,config_change,irrigation_config,success,1,58.230.241.211,8.75295,83.82568,3.07,8.76954,83.8033,phone,android,44.27,17.57,55.11,80.86,1004.28,0.0,0,58.98,37.22,Normal agricultural operation
EVT_03584,2026-02-12 05:34,irrigation_controller,FARMER_026,update,irrigation_config,success,0,123.233.133.244,28.77603,75.64671,3.96,28.81075,75.65553,laptop,windows,39.35,34.56,75.7,69.84,1243.74,37.89,0,92.02,46.25,Normal agricultural operation
EVT_03585,2026-02-03 07:34,irrigation_controller,FARMER_029,config_change,irrigation_config,success,1,79.24.247.178,20.66824,74.53611,4.57,20.7049,74.51622,PC,windows,57.3,26.37,85.51,73.09,390.55,16.62,0,47.41,35.15,Normal agricultural operation
EVT_03586,2026-02-02 07:29,irrigation_controller,FARMER_053,config_change,irrigation_config,success,0,190.142.45.165,24.32183,94.00116,5.92,24.27968,94.03686,laptop,windows,27.82,28.98,52.01,84.81,815.93,11.77,0,64.42,65.0,Normal agricultural operation
EVT_03587,2026-01-04 17:21,gateway,FARMER_045,transmit,sensor_data,success,0,88.130.175.189,24.09238,76.58512,3.4,24.11728,76.60453,PC,windows,39.5,32.54,76.14,73.81,647.77,0.0,0,38.42,14.98,Normal agricultural operation
EVT_03588,2026-01-16 20:49,gateway,FARMER_008,login,auth_session,success,0,199.38.184.152,22.54219,93.25714,3.06,22.517,93.24504,PC,windows,23.14,27.75,44.6,77.67,1819.47,5.73,0,74.4,47.7,Normal agricultural operation
EVT_03589,2026-02-09 05:14,soil_sensor,FARMER_057,read,sensor_data,success,0,108.5.228.124,14.57413,70.01635,659.51,20.271,89.168,laptop,linux,50.14,37.06,49.76,69.35,1403.52,12.36,0,77.64,49.63,Unusual geographic access
EVT_03590,2026-02-04 17:18,gateway,FARMER_096,config_change,device_config,success,0,173.53.234.16,15.2309,92.9579,2.73,15.24439,92.97912,PC,linux,35.22,31.98,63.28,88.54,1918.38,19.43,0,82.73,32.93,Normal agricultural operation
EVT_03591,2026-01-02 17:31,irrigation_controller,FARMER_087,config_change,irrigation_config,success,1,5.80.227.199,31.38306,72.51641,1.74,31.36876,72.50891,phone,android,38.14,33.61,63.95,60.86,1337.3,0.0,0,100.0,44.26,Normal agricultural operation
EVT_03592,2026-02-07 01:45,irrigation_controller,FARMER_093,update,irrigation_config,success,0,89.205.46.95,12.9371,79.00975,2.94,12.96302,79.00421,laptop,linux,68.13,38.86,61.86,69.65,493.98,13.1,0,89.83,40.3,Normal agricultural operation
EVT_03593,2026-01-27 03:54,irrigation_controller,FARMER_001,update,irrigation_config,success,1,41.179.116.99,10.66838,86.20641,3.74,10.63637,86.19594,PC,windows,9.7,25.94,57.13,81.04,1411.69,0.0,0,83.5,26.2,Normal agricultural operation
EVT_03594,2026-01-11 14:56,weather_station,FARMER_099,read,sensor_data,success,1,49.60.119.63,12.25394,94.0346,5.98,12.29472,94.07046,laptop,windows,61.46,15.33,73.26,73.18,1972.67,27.85,0,56.65,37.75,Normal agricultural operation
EVT_03595,2026-01-10 07:42,gateway,FARMER_074,transmit,sensor_data,success,0,72.242.45.5,19.53661,82.74723,5.95,19.58261,82.77626,laptop,windows,13.18,43.63,62.58,80.66,811.16,8.28,0,92.02,12.71,Normal agricultural operation
EVT_03596,2026-01-13 20:39,gateway,FARMER_001,transmit,sensor_data,success,0,195.15.163.124,10.62894,86.21749,2.5,10.63637,86.19594,phone,ios,46.44,38.6,59.54,79.21,652.85,22.87,0,79.54,42.24,Normal agricultural operation
